cellType.target,rank_ratio,gene,Symbol,mean.nextHighest,cellType.nextHighest,ratio,std.logFC,genecards_url,region
Micro,4,ENSG00000232591,AL139125.1,0.011629523858554716,Astro,135.83492430692706,2.3137377378635633,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AL139125.1,broad
Micro,5,ENSG00000095585,BLNK,0.02100745306256752,Inhib,130.3076631806357,3.57835089083289,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLNK,broad
Oligo,1,ENSG00000253877,LINC01608,0.1126987349598602,Astro,29.532372813235533,1.4507663464016687,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01608,broad
Oligo,2,ENSG00000197430,OPALIN,0.08629098306280922,Micro,25.01524916742009,1.3327264593832102,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPALIN,broad
Oligo,3,ENSG00000086205,FOLH1,0.11090986870101587,Ambig,23.316033428661854,1.4610504370437365,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLH1,broad
Oligo,4,ENSG00000011426,ANLN,0.09043289585488189,Inhib,21.415598455043803,1.2031483110052643,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANLN,broad
Oligo,5,ENSG00000169247,SH3TC2,0.09191831245450843,Ambig,20.360565440437654,1.2758064295302087,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3TC2,broad
OPC,1,ENSG00000166573,GALR1,0.05882390712781922,Ambig,18.736748714277088,2.8703228739136404,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALR1,broad
OPC,2,ENSG00000101311,FERMT1,0.21679746743523046,Ambig,7.3277509036727935,3.1193573486900736,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FERMT1,broad
OPC,3,ENSG00000257842,LINC02588,0.26452983780008477,Ambig,7.299895432713402,2.8340328816320257,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02588,broad
OPC,4,ENSG00000197299,BLM,0.13326246748445741,Inhib,7.056685861578668,2.1811026218045684,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLM,broad
OPC,5,ENSG00000112280,COL9A1,0.26844985643337593,Ambig,7.043955925947303,3.585273121765009,https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL9A1,broad
