"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","1","GO:0030856","regulation of epithelial cell differentiation","7/121","153/17811",8.38075578594061e-05,0.00895483755727755,0.00744122895309569,"ERRFI1/MIR34A/NOTCH4/APOLD1/ACVRL1/CDH5/ALOX15B",7
"BP","1","GO:0034405","response to fluid shear stress","4/121","35/17811",9.01618441341283e-05,0.00917504099593486,0.00762421208292102,"NOS3/MIR126/TGFB3/SMAD6",4
"CC","1","GO:0061702","inflammasome complex","3/126","14/18709",0.000102834340754603,0.0159393228169635,0.0142885610311659,"NLRP6/CASP4/CASP5",3
"BP","1","GO:0045064","T-helper 2 cell differentiation","3/121","14/17811",0.000105404028527222,0.0102385640437579,0.0085079711064796,"BATF/IL4R/BCL3",3
"BP","-1","GO:1902930","regulation of alcohol biosynthetic process","4/54","81/17811",0.00010559863317741,0.135241278706265,0.119775338529181,"SNCA/HMGCS1/HMGCR/ACACA",4
"BP","1","GO:0045446","endothelial cell differentiation","6/121","112/17811",0.000115481826200635,0.0105573406015518,0.0087728658447986,"MIR34A/NOTCH4/APOLD1/ACVRL1/CDH5/PECAM1",6
"BP","1","GO:0001822","kidney development","9/121","278/17811",0.000118833068898687,0.0105573406015518,0.0087728658447986,"NID1/CXCR2/KLF15/PODXL/ANGPT2/ZBTB16/SMAD6/PECAM1/JMJD6",9
"BP","1","GO:0034616","response to laminar fluid shear stress","3/121","15/17811",0.000131102346758478,0.0105573406015518,0.0087728658447986,"MIR126/TGFB3/SMAD6",3
"BP","1","GO:0090197","positive regulation of chemokine secretion","3/121","15/17811",0.000131102346758478,0.0105573406015518,0.0087728658447986,"IL1RL1/IL4R/ALOX15B",3
"BP","1","GO:0043367","CD4-positive, alpha-beta T cell differentiation","5/121","73/17811",0.000138327345270683,0.0105573406015518,0.0087728658447986,"RUNX3/IL18R1/BATF/IL4R/BCL3",5
"BP","1","GO:0043627","response to estrogen","5/121","73/17811",0.000138327345270683,0.0105573406015518,0.0087728658447986,"ZNF366/SERPINB9/TGFB3/SMAD6/IL4R",5
"BP","1","GO:0002040","sprouting angiogenesis","7/121","169/17811",0.000155847208884289,0.0114843270822664,0.00954316665654433,"MIR34A/EPHA2/MIR126/MMRN2/ACVRL1/FLT1/JMJD6",7
"MF","1","GO:0005201","extracellular matrix structural constituent","7/121","163/17158",0.000156473634511077,0.0111096280502865,0.0102119635154598,"TINAGL1/CHI3L1/NID1/MMRN2/VWF/COL4A1/COL4A2",7
"BP","1","GO:0002698","negative regulation of immune effector process","6/121","120/17811",0.000168720890645991,0.0120185514436828,0.00998709271999254,"SLAMF8/SERPINB9/IRAK3/TGFB3/IL4R/SEC14L1",6
"BP","1","GO:0061298","retina vasculature development in camera-type eye","3/121","17/17811",0.000193997607834523,0.012301182202493,0.0102219512723719,"FZD4/ACVRL1/COL4A1",3
"BP","1","GO:0060326","cell chemotaxis","9/121","297/17811",0.000195147534297695,0.012301182202493,0.0102219512723719,"MIR34A/EPHA2/SLAMF8/CXCR2/CXCR1/CXCL1/ITGA1/FLT1/FFAR2",9
"BP","1","GO:0030198","extracellular matrix organization","10/121","366/17811",0.000198945900373777,0.012301182202493,0.0102219512723719,"NID1/ITGA1/VWF/COL4A1/COL4A2/MMP25/CRISPLD2/ICAM2/PECAM1/BCL3",10
"BP","1","GO:0050727","regulation of inflammatory response","10/121","366/17811",0.000198945900373777,0.012301182202493,0.0102219512723719,"SLAMF8/IL1R1/IL1RL1/LTA/MIR126/NLRP6/NEAT1/CDH5/FFAR2/TGM2",10
"BP","1","GO:0043062","extracellular structure organization","10/121","367/17811",0.000203361532529103,0.012301182202493,0.0102219512723719,"NID1/ITGA1/VWF/COL4A1/COL4A2/MMP25/CRISPLD2/ICAM2/PECAM1/BCL3",10
"BP","1","GO:0048771","tissue remodeling","7/121","177/17811",0.00020722627949918,0.012301182202493,0.0102219512723719,"MIR34A/EPHA2/PDK4/NOS3/ACVRL1/TGFB3/TGM2",7
"BP","1","GO:0032642","regulation of chemokine production","5/121","80/17811",0.00021318167940648,0.012312682402477,0.0102315076289824,"EPHA2/IL1RL1/IL4R/ALOX15B/FFAR2",5
"BP","1","GO:0090196","regulation of chemokine secretion","3/121","18/17811",0.00023164491588021,0.0130269785588423,0.0108250685066458,"IL1RL1/IL4R/ALOX15B",3
"BP","-1","GO:0009072","aromatic amino acid family metabolic process","3/54","40/17811",0.000240407813603287,0.135241278706265,0.119775338529181,"HPDL/IYD/TPH2",3
"BP","1","GO:0003158","endothelium development","6/121","130/17811",0.000260706254010938,0.0140928944187618,0.011710815892644,"MIR34A/NOTCH4/APOLD1/ACVRL1/CDH5/PECAM1",6
"BP","1","GO:0002718","regulation of cytokine production involved in immune response","5/121","84/17811",0.000267921467135539,0.0140928944187618,0.011710815892644,"IL1R1/IL18R1/IRAK3/TGFB3/FFAR2",5
"BP","1","GO:0002449","lymphocyte mediated immunity","8/121","245/17811",0.000270383093668337,0.0140928944187618,0.011710815892644,"IL1R1/IL18R1/SERPINB9/LTA/BATF/RAB27A/IL4R/BCL3",8
"BP","1","GO:0001819","positive regulation of cytokine production","11/121","457/17811",0.00028475388605998,0.0144867008873259,0.0120380584670684,"FGR/IL1R1/IL1RL1/IL18R1/LTA/NOD1/IL4R/ALOX15B/SEC14L1/FFAR2/BCL3",11
"BP","1","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","5/121","86/17811",0.000298995981260519,0.0144867008873259,0.0120380584670684,"NOD1/TNFRSF10A/FAS/CASP4/CASP5",5
"BP","1","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/121","86/17811",0.000298995981260519,0.0144867008873259,0.0120380584670684,"NOS3/TNFRSF10C/TNFRSF10A/FAS/BAG3",5
"MF","-1","GO:0030020","extracellular matrix structural constituent conferring tensile strength","3/55","41/17158",0.000304774576059905,0.0506843340128705,0.045692494967309,"COL6A5/COL6A6/COL25A1",3
"BP","1","GO:0032602","chemokine production","5/121","87/17811",0.000315521479174226,0.0144867008873259,0.0120380584670684,"EPHA2/IL1RL1/IL4R/ALOX15B/FFAR2",5
"BP","1","GO:0090195","chemokine secretion","3/121","20/17811",0.000320427429094457,0.0144867008873259,0.0120380584670684,"IL1RL1/IL4R/ALOX15B",3
"BP","1","GO:0046631","alpha-beta T cell activation","6/121","136/17811",0.000332408989967382,0.0144867008873259,0.0120380584670684,"RUNX3/IL18R1/ZBTB16/BATF/IL4R/BCL3",6
"BP","1","GO:0002448","mast cell mediated immunity","4/121","49/17811",0.000339060309629035,0.0144867008873259,0.0120380584670684,"FGR/SERPINB9/FES/IL4R",4
"BP","1","GO:0032102","negative regulation of response to external stimulus","10/121","392/17811",0.000343823605498722,0.0144867008873259,0.0120380584670684,"MIR34A/SLAMF8/SERPINB9/NOS3/ANGPT2/MIR126/NLRP6/IRAK3/CDH5/SEC14L1",10
"BP","1","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","8/121","254/17811",0.000344480951293012,0.0144867008873259,0.0120380584670684,"IL1R1/IL1RL1/IL18R1/LTA/BATF/RAB27A/IL4R/BCL3",8
"BP","1","GO:0002700","regulation of production of molecular mediator of immune response","6/121","137/17811",0.000345728472275911,0.0144867008873259,0.0120380584670684,"IL1R1/IL18R1/IRAK3/TGFB3/IL4R/FFAR2",6
"KEGG","1","hsa05146","Amoebiasis","6/75","100/7921",0.000347014187125862,0.0180447377305448,0.0166810328548221,"3554/2919/5272/1282/1284/7043",6
"BP","1","GO:0035710","CD4-positive, alpha-beta T cell activation","5/121","90/17811",0.000369270088509628,0.0147208981209344,0.0122326700637964,"RUNX3/IL18R1/BATF/IL4R/BCL3",5
"BP","1","GO:0072010","glomerular epithelium development","3/121","21/17811",0.000371983387239335,0.0147208981209344,0.0122326700637964,"KLF15/PODXL/PECAM1",3
"BP","1","GO:1905563","negative regulation of vascular endothelial cell proliferation","3/121","21/17811",0.000371983387239335,0.0147208981209344,0.0122326700637964,"MIR34A/MIR126/FLT1",3
"BP","1","GO:0002440","production of molecular mediator of immune response","7/121","198/17811",0.000409357118004037,0.0159053847486296,0.0132169465659868,"IL1R1/IL18R1/IRAK3/BATF/TGFB3/IL4R/FFAR2",7
"BP","1","GO:0043535","regulation of blood vessel endothelial cell migration","6/121","142/17811",0.00041872628865604,0.0159788942653207,0.0132780309955402,"EPHA2/NOS3/ANGPT2/MIR126/MMRN2/ACVRL1",6
"MF","1","GO:0019838","growth factor binding","6/121","137/17158",0.00042086572533018,0.0226107352732551,0.0207837744542893,"IL1R1/LRRC32/ACVRL1/FLT1/COL4A1/TGFB3",6
"BP","1","GO:0043312","neutrophil degranulation","11/121","482/17811",0.000446604771476101,0.0165062614702236,0.0137162589465149,"FGR/FCGR3B/CHI3L1/CXCR2/CXCR1/CXCL1/RAB27A/MMP25/CRISPLD2/PECAM1/CD93",11
"BP","1","GO:0002703","regulation of leukocyte mediated immunity","7/121","201/17811",0.000447993994044441,0.0165062614702236,0.0137162589465149,"FGR/IL1R1/IL18R1/SERPINB9/LTA/FES/IL4R",7
"BP","-1","GO:0045540","regulation of cholesterol biosynthetic process","3/54","50/17811",0.000466818905268975,0.135241278706265,0.119775338529181,"HMGCS1/HMGCR/ACACA",3
"BP","-1","GO:0106118","regulation of sterol biosynthetic process","3/54","50/17811",0.000466818905268975,0.135241278706265,0.119775338529181,"HMGCS1/HMGCR/ACACA",3
"BP","1","GO:0002283","neutrophil activation involved in immune response","11/121","485/17811",0.000470401464700693,0.0170381005095827,0.0141582028715445,"FGR/FCGR3B/CHI3L1/CXCR2/CXCR1/CXCL1/RAB27A/MMP25/CRISPLD2/PECAM1/CD93",11
"MF","1","GO:0050431","transforming growth factor beta binding","3/121","22/17158",0.000477691590280037,0.0226107352732551,0.0207837744542893,"LRRC32/ACVRL1/TGFB3",3
"BP","-1","GO:0071372","cellular response to follicle-stimulating hormone stimulus","2/54","11/17811",0.000487607454391064,0.135241278706265,0.119775338529181,"FSHR/HMGCS1",2
"BP","1","GO:0042832","defense response to protozoan","3/121","23/17811",0.000490440728764805,0.0171815055306621,0.014277368583714,"BATF/IL4R/BCL3",3
"BP","1","GO:0045603","positive regulation of endothelial cell differentiation","3/121","23/17811",0.000490440728764805,0.0171815055306621,0.014277368583714,"MIR34A/ACVRL1/CDH5",3
"MF","-1","GO:0099106","ion channel regulator activity","4/55","115/17158",0.000501825089236341,0.0506843340128705,0.045692494967309,"HPCAL4/KCNV1/FXYD6/SCN3B",4
"BP","1","GO:0032649","regulation of interferon-gamma production","5/121","97/17811",0.000521447382376868,0.0175595340998634,0.0145915001484962,"IL1R1/IL1RL1/IL18R1/LTA/BCL3",5
"BP","1","GO:0050729","positive regulation of inflammatory response","6/121","148/17811",0.000521636840182559,0.0175595340998634,0.0145915001484962,"IL1RL1/LTA/MIR126/NEAT1/FFAR2/TGM2",6
"BP","1","GO:0042119","neutrophil activation","11/121","495/17811",0.000557553354538289,0.0175595340998634,0.0145915001484962,"FGR/FCGR3B/CHI3L1/CXCR2/CXCR1/CXCL1/RAB27A/MMP25/CRISPLD2/PECAM1/CD93",11
"BP","1","GO:0001562","response to protozoan","3/121","24/17811",0.000557734452042145,0.0175595340998634,0.0145915001484962,"BATF/IL4R/BCL3",3
"BP","1","GO:0002407","dendritic cell chemotaxis","3/121","24/17811",0.000557734452042145,0.0175595340998634,0.0145915001484962,"SLAMF8/CXCR2/CXCR1",3
"BP","1","GO:0062009","secondary palate development","3/121","24/17811",0.000557734452042145,0.0175595340998634,0.0145915001484962,"LRRC32/TGFB3/MMP25",3
"BP","1","GO:0032722","positive regulation of chemokine production","4/121","56/17811",0.000566658877600773,0.0175595340998634,0.0145915001484962,"IL1RL1/IL4R/ALOX15B/FFAR2",4
"BP","1","GO:0002446","neutrophil mediated immunity","11/121","496/17811",0.000566966707014776,0.0175595340998634,0.0145915001484962,"FGR/FCGR3B/CHI3L1/CXCR2/CXCR1/CXCL1/RAB27A/MMP25/CRISPLD2/PECAM1/CD93",11
"BP","1","GO:0009612","response to mechanical stimulus","7/121","210/17811",0.000581678118063264,0.0177578019757314,0.0147562554161312,"CHI3L1/ANGPT2/TNFRSF10A/FAS/BAG3/FOSL1/CASP5",7
"BP","1","GO:0042093","T-helper cell differentiation","4/121","57/17811",0.000606252398223449,0.0182473433099086,0.0151630510867748,"IL18R1/BATF/IL4R/BCL3",4
"KEGG","1","hsa04668","TNF signaling pathway","6/75","112/7921",0.000636852785722883,0.0248372586431924,0.0229602188536934,"8809/2919/4049/355/197259/602",6
"BP","1","GO:0002367","cytokine production involved in immune response","5/121","102/17811",0.000656033973922305,0.0194714528093329,0.0161802531287563,"IL1R1/IL18R1/IRAK3/TGFB3/FFAR2",5
"BP","1","GO:0002699","positive regulation of immune effector process","7/121","215/17811",0.000668615308057655,0.0195730262098522,0.0162646578903138,"FGR/IL1R1/IL18R1/LTA/FES/IL4R/FFAR2",7
"BP","1","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","4/121","59/17811",0.000691263939652467,0.0199625816086125,0.0165883679401666,"IL18R1/BATF/IL4R/BCL3",4
"BP","1","GO:0030595","leukocyte chemotaxis","7/121","218/17811",0.000725532994658611,0.020448196698576,0.0169919010075599,"SLAMF8/CXCR2/CXCR1/CXCL1/ITGA1/FLT1/FFAR2",7
"BP","1","GO:0002287","alpha-beta T cell activation involved in immune response","4/121","60/17811",0.000736785749082991,0.020448196698576,0.0169919010075599,"IL18R1/BATF/IL4R/BCL3",4
"BP","1","GO:0002293","alpha-beta T cell differentiation involved in immune response","4/121","60/17811",0.000736785749082991,0.020448196698576,0.0169919010075599,"IL18R1/BATF/IL4R/BCL3",4
"BP","1","GO:0002286","T cell activation involved in immune response","5/121","105/17811",0.000748367324587638,0.0205033458031254,0.0170377284288711,"IL18R1/BATF/RAB27A/IL4R/BCL3",5
"BP","1","GO:0036336","dendritic cell migration","3/121","27/17811",0.000794133819220823,0.0214818224262645,0.0178508161628984,"SLAMF8/CXCR2/CXCR1",3
"BP","-1","GO:0033865","nucleoside bisphosphate metabolic process","4/54","139/17811",0.000830177582711781,0.135241278706265,0.119775338529181,"SNCA/HMGCS1/HMGCR/ACACA",4
"BP","-1","GO:0033875","ribonucleoside bisphosphate metabolic process","4/54","139/17811",0.000830177582711781,0.135241278706265,0.119775338529181,"SNCA/HMGCS1/HMGCR/ACACA",4
"BP","-1","GO:0034032","purine nucleoside bisphosphate metabolic process","4/54","139/17811",0.000830177582711781,0.135241278706265,0.119775338529181,"SNCA/HMGCS1/HMGCR/ACACA",4
"BP","1","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","4/121","62/17811",0.000834121634945099,0.022281474173471,0.0185153052388471,"RBPMS/ACVRL1/TGFB3/SMAD6",4
"BP","1","GO:0032609","interferon-gamma production","5/121","109/17811",0.000886176214683556,0.0233797354417131,0.0194279307884491,"IL1R1/IL1RL1/IL18R1/LTA/BCL3",5
"BP","-1","GO:0090181","regulation of cholesterol metabolic process","3/54","63/17811",0.000919874454558106,0.135241278706265,0.119775338529181,"HMGCS1/HMGCR/ACACA",3
"BP","1","GO:0032729","positive regulation of interferon-gamma production","4/121","64/17811",0.000940194902618716,0.0245005687858586,0.0203593131255048,"IL1R1/IL18R1/LTA/BCL3",4
"BP","1","GO:0043534","blood vessel endothelial cell migration","6/121","166/17811",0.000951589709511589,0.0245005687858586,0.0203593131255048,"EPHA2/NOS3/ANGPT2/MIR126/MMRN2/ACVRL1",6
"BP","1","GO:0060389","pathway-restricted SMAD protein phosphorylation","4/121","65/17811",0.000996638580814525,0.0253549600857219,0.0210692892961667,"RBPMS/ACVRL1/TGFB3/SMAD6",4
"BP","-1","GO:0006732","coenzyme metabolic process","5/54","253/17811",0.000996640247306847,0.135241278706265,0.119775338529181,"SNCA/HMGCS1/HMGCR/QPRT/ACACA",5
"CC","1","GO:0031225","anchored component of membrane","6/126","169/18709",0.00100196896924062,0.0635275599424941,0.0569483050078725,"FCGR3B/VNN3/VNN2/TNFRSF10C/GFRA1/MMP25",6
"BP","-1","GO:0032354","response to follicle-stimulating hormone","2/54","16/17811",0.00105357936669187,0.135241278706265,0.119775338529181,"FSHR/HMGCS1",2
"BP","1","GO:0030858","positive regulation of epithelial cell differentiation","4/121","66/17811",0.00105542326304133,0.0259367032131486,0.0215527021750026,"MIR34A/ACVRL1/CDH5/ALOX15B",4
"BP","1","GO:0046777","protein autophosphorylation","7/121","233/17811",0.00107032471994814,0.0259367032131486,0.0215527021750026,"ERRFI1/FGR/STK17B/PIM1/IRAK3/FLT1/FES",7
"BP","1","GO:0050663","cytokine secretion","7/121","233/17811",0.00107032471994814,0.0259367032131486,0.0215527021750026,"FGR/CHI3L1/IL1RL1/LRRC32/IL4R/ALOX15B/FFAR2",7
"MF","-1","GO:0016247","channel regulator activity","4/55","141/17158",0.00107693433997739,0.0725135788918108,0.0653718037951187,"HPCAL4/KCNV1/FXYD6/SCN3B",4
"BP","1","GO:1901222","regulation of NIK/NF-kappaB signaling","5/121","114/17811",0.0010840184703584,0.0259367032131486,0.0215527021750026,"CHI3L1/IL18R1/NOD1/TNFRSF10A/BCL3",5
"BP","1","GO:0031348","negative regulation of defense response","7/121","234/17811",0.00109722222899482,0.0259367032131486,0.0215527021750026,"SLAMF8/SERPINB9/MIR126/NLRP6/IRAK3/CDH5/SEC14L1",7
"BP","1","GO:0030324","lung development","6/121","171/17811",0.00110930588579406,0.0259367032131486,0.0215527021750026,"ERRFI1/CHI3L1/NOS3/TGFB3/CRISPLD2/JMJD6",6
"BP","1","GO:0001937","negative regulation of endothelial cell proliferation","4/121","67/17811",0.00111660116780986,0.0259367032131486,0.0215527021750026,"MIR34A/MIR126/ACVRL1/FLT1",4
"BP","1","GO:0002292","T cell differentiation involved in immune response","4/121","67/17811",0.00111660116780986,0.0259367032131486,0.0215527021750026,"IL18R1/BATF/IL4R/BCL3",4
"BP","1","GO:0043304","regulation of mast cell degranulation","3/121","31/17811",0.00119648627487532,0.0274934534345006,0.0228463197024863,"FGR/FES/IL4R",3
"BP","-1","GO:1901617","organic hydroxy compound biosynthetic process","5/54","264/17811",0.00120441328073712,0.141719296033402,0.125512541887342,"SNCA/HMGCS1/HMGCR/TPH2/ACACA",5
"BP","1","GO:0030217","T cell differentiation","7/121","239/17811",0.00123978738364973,0.0281033369903928,0.0233531165198594,"RUNX3/IL18R1/ZBTB16/BATF/IL4R/JMJD6/BCL3",7
"BP","1","GO:0030323","respiratory tube development","6/121","175/17811",0.00124932944037778,0.0281033369903928,0.0233531165198594,"ERRFI1/CHI3L1/NOS3/TGFB3/CRISPLD2/JMJD6",6
"CC","1","GO:0009897","external side of plasma membrane","8/126","314/18709",0.00130522415031733,0.0635275599424941,0.0569483050078725,"IL1R1/IL1RL1/CXCR2/CXCR1/ITGA1/GFRA1/CDH5/PECAM1",8
"BP","1","GO:0033006","regulation of mast cell activation involved in immune response","3/121","32/17811",0.00131375347284287,0.0292446997027626,0.0243015582092755,"FGR/FES/IL4R",3
"BP","-1","GO:0071371","cellular response to gonadotropin stimulus","2/54","18/17811",0.00133810438278204,0.145338722191403,0.128718057226321,"FSHR/HMGCS1",2
"BP","1","GO:0002831","regulation of response to biotic stimulus","9/121","393/17811",0.00145500253761166,0.0320550559059393,0.0266368885615938,"FGR/SLAMF8/RNASEL/SERPINB9/NOD1/IRAK3/ICAM2/SEC14L1/FFAR2",9
"BP","-1","GO:0006695","cholesterol biosynthetic process","3/54","75/17811",0.00152458325635481,0.146649762209081,0.129879169154904,"HMGCS1/HMGCR/ACACA",3
"BP","-1","GO:1902653","secondary alcohol biosynthetic process","3/54","76/17811",0.00158385317193721,0.146649762209081,0.129879169154904,"HMGCS1/HMGCR/ACACA",3
"CC","1","GO:0062023","collagen-containing extracellular matrix","9/126","403/18709",0.00163942090174178,0.0635275599424941,0.0569483050078725,"TINAGL1/NID1/SERPINB9/MMRN2/VWF/COL4A1/COL4A2/TGFB3/TGM2",9
"BP","1","GO:0071559","response to transforming growth factor beta","7/121","252/17811",0.00167900964929551,0.0366126900055562,0.0304241598105427,"RUNX3/LRRC32/ACVRL1/COL4A2/TGFB3/SMAD6/CDH5",7
"KEGG","1","hsa04151","PI3K-Akt signaling pathway","10/75","353/7921",0.00169874604637557,0.0530008766469179,0.0489954122849376,"1969/3672/4846/285/29941/7450/2321/1282/1284/3566",10
"BP","1","GO:0042092","type 2 immune response","3/121","35/17811",0.00170808033376892,0.0368703805380221,0.0306382937062007,"BATF/IL4R/BCL3",3
"BP","1","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","3/121","36/17811",0.0018541874684652,0.038942847380421,0.0323604578630989,"MMRN2/FZD4/FLT1",3
"BP","1","GO:1902622","regulation of neutrophil migration","3/121","36/17811",0.0018541874684652,0.038942847380421,0.0323604578630989,"SLAMF8/IL1R1/CXCR2",3
"BP","-1","GO:0046165","alcohol biosynthetic process","4/54","173/17811",0.00186248411232381,0.146649762209081,0.129879169154904,"SNCA/HMGCS1/HMGCR/ACACA",4
"BP","1","GO:1901224","positive regulation of NIK/NF-kappaB signaling","4/121","77/17811",0.00187145475686174,0.038942847380421,0.0323604578630989,"CHI3L1/IL18R1/NOD1/TNFRSF10A",4
"BP","1","GO:0043542","endothelial cell migration","7/121","257/17811",0.00187698328506475,0.038942847380421,0.0323604578630989,"EPHA2/NOS3/ANGPT2/MIR126/MMRN2/ACVRL1/PECAM1",7
"BP","-1","GO:0016126","sterol biosynthetic process","3/54","81/17811",0.00190185379344481,0.146649762209081,0.129879169154904,"HMGCS1/HMGCR/ACACA",3
"BP","1","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","2/121","10/17811",0.00198766602207807,0.0400720970677438,0.0332988339547737,"COL4A1/COL4A2",2
"BP","1","GO:0042536","negative regulation of tumor necrosis factor biosynthetic process","2/121","10/17811",0.00198766602207807,0.0400720970677438,0.0332988339547737,"ERRFI1/BCL3",2
