"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","1","GO:0035418","protein localization to synapse","15/376","81/13901",3.68957853443505e-09,3.1057027313607e-06,2.98273296257486e-06,"PRKCZ/KIF5C/WNT7A/CPLX1/DLG2/GRASP/KIF5A/ANKS1B/GPHN/CACNG3/TERF2/GRIN2C/BAIAP2/NETO1/NPHS1",15
"BP","1","GO:0050808","synapse organization","33/376","385/13901",4.71398843064984e-09,3.1743998091996e-06,3.04870999135923e-06,"ADGRB2/SEMA4A/ERBB4/NGEF/WNT7A/EPHB1/GABRA2/SEPTIN11/SPARCL1/HOMER1/PCDHGC5/SYNPO/ADGRB3/DGKB/UNC13B/SLIT1/NEURL1/LRRC4C/DLG2/PTPRO/CACNB3/PCDH8/SLITRK5/GPHN/ACTN1/SIPA1L1/ITPKA/NTRK3/CACNB1/BAIAP2/LZTS3/CNKSR2/DRP2",33
"BP","1","GO:1902414","protein localization to cell junction","15/376","91/13901",1.94242330821078e-08,1.09002321312428e-05,1.04686393031992e-05,"PRKCZ/KIF5C/WNT7A/CPLX1/DLG2/GRASP/KIF5A/ANKS1B/GPHN/CACNG3/TERF2/GRIN2C/BAIAP2/NETO1/NPHS1",15
"MF","1","GO:0022836","gated channel activity","25/369","277/13585",1.48630799936422e-07,8.33818787643327e-05,7.50976673362974e-05,"KCNAB2/CACNA1E/KCNH1/RYR2/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/CNR1/JPH1/KCNT1/HTR3A/CACNB3/KCNH3/JPH4/GABRG3/CACNG3/JPH3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",25
"BP","1","GO:0042391","regulation of membrane potential","30/376","381/13901",1.60891929500522e-07,7.73890180897511e-05,7.43248131467073e-05,"PRKCZ/OPRD1/CACNA1E/KCNH1/RYR2/WNT7A/GABRA2/GABRA4/GABRB1/RIMS1/CNR1/PRKN/RIMS2/UNC13B/KCNT1/ADRB1/CHRM1/HTR3A/CACNB3/KCNH3/GABRG3/NTRK3/GRIN2C/BAIAP2/NEDD4L/NETO1/CRTC1/RIMS4/CACNA1I/GRIA3",30
"CC","1","GO:0043197","dendritic spine","18/397","154/14524",2.1709972703848e-07,1.0854986351924e-05,8.74112058865458e-06,"OPRD1/HPCA/SEPTIN11/GRIA2/HOMER1/SYNPO/LZTS1/PSD/NEURL1/NRGN/ARHGAP32/PTPRO/ANKS1B/AKAP5/SIPA1L1/ITPKA/PRRT2/BAIAP2",18
"CC","1","GO:0044309","neuron spine","18/397","156/14524",2.64121823994137e-07,1.17387477330727e-05,9.45278106926384e-06,"OPRD1/HPCA/SEPTIN11/GRIA2/HOMER1/SYNPO/LZTS1/PSD/NEURL1/NRGN/ARHGAP32/PTPRO/ANKS1B/AKAP5/SIPA1L1/ITPKA/PRRT2/BAIAP2",18
"BP","1","GO:0060078","regulation of postsynaptic membrane potential","16/376","127/13901",3.16603644544564e-07,0.000133250558897694,0.000127974525794856,"PRKCZ/WNT7A/GABRA2/GABRA4/GABRB1/RIMS1/RIMS2/UNC13B/ADRB1/CHRM1/CACNB3/GABRG3/GRIN2C/BAIAP2/NETO1/GRIA3",16
"MF","1","GO:0030594","neurotransmitter receptor activity","13/369","84/13585",3.88308793455211e-07,0.000108920616564187,9.80990636097376e-05,"HTR6/GABRA2/GABRA4/GABRB1/GRIA2/HRH2/HTR1E/ADRB1/CHRM1/HTR3A/GABRG3/GRIN2C/GRIA3",13
"KEGG","1","hsa04080","Neuroactive ligand-receptor interaction","21/177","220/6219",8.91880632655627e-07,0.000194429977918927,0.00017743730481254,"1325/3362/4985/7433/2555/2557/2560/2891/3274/3354/1268/84539/4852/153/1128/6866/2567/7067/6752/2905/2892",21
"CC","-1","GO:0031012","extracellular matrix","39/625","392/14524",9.70949401722154e-07,0.000445665775390469,0.000389401812690674,"WNT4/COL8A2/TGFBR3/HMCN1/MATN3/ITGA6/COL4A4/COL4A3/IMPG2/CCDC80/PTX3/NDNF/SFRP2/TLR3/EGFLAM/FBN2/ADAMTS2/ELN/FGL2/WNT2/ECM2/COL27A1/TNC/MEGF9/GDF10/DMBT1/CTSC/FBN1/ANXA2/THSD4/CBLN1/MMP15/WNT3/LGALS3BP/COLEC12/EMILIN2/LAMA1/ADAMTS5/SRPX",39
"BP","1","GO:0050806","positive regulation of synaptic transmission","17/376","158/13901",1.31205303063857e-06,0.000490853617128895,0.000471418352061016,"PRKCZ/WNT7A/PLK2/RIMS1/CNR1/NR2E1/RIMS2/UNC13B/SYT12/NRGN/CACNB3/CACNG3/GRIN2C/BAIAP2/NETO1/CRTC1/RIMS4",17
"BP","1","GO:0097120","receptor localization to synapse","10/376","54/13901",1.54023738921747e-06,0.000518597928949523,0.000498064132597481,"PRKCZ/KIF5C/CPLX1/DLG2/GRASP/KIF5A/ANKS1B/GPHN/CACNG3/NETO1",10
"CC","1","GO:0032589","neuron projection membrane","10/397","55/14524",2.02753896128246e-06,8.11015584512984e-05,6.53080970686771e-05,"OPRD1/HPCA/GABRA2/GABRA4/ADGRV1/RIPOR2/SLC1A2/DDN/AKAP5/GABRG3",10
"BP","1","GO:0050807","regulation of synapse organization","19/376","203/13901",2.62689468259936e-06,0.000739835910893129,0.000710542234462568,"ADGRB2/SEMA4A/NGEF/WNT7A/EPHB1/SEPTIN11/HOMER1/ADGRB3/DGKB/SLIT1/NEURL1/PTPRO/PCDH8/SLITRK5/SIPA1L1/ITPKA/NTRK3/BAIAP2/LZTS3",19
"BP","1","GO:0062237","protein localization to postsynapse","9/376","45/13901",2.63677782320094e-06,0.000739835910893129,0.000710542234462568,"PRKCZ/KIF5C/CPLX1/DLG2/GRASP/KIF5A/GPHN/CACNG3/GRIN2C",9
"MF","1","GO:0015267","channel activity","27/369","368/13585",2.85022288616827e-06,0.000336574591642134,0.000303135010766909,"KCNAB2/CACNA1E/KCNH1/RYR2/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/CNR1/JPH1/KCNT1/PDE2A/HTR3A/CACNB3/KCNH3/JPH4/GABRG3/AQP9/CACNG3/JPH3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",27
"BP","1","GO:0016358","dendrite development","20/376","224/13901",2.97550210712035e-06,0.000770655045744171,0.000740141090937144,"BCL11A/NGEF/WNT7A/EPHB1/TNIK/PLK2/PHACTR1/ADGRB3/NR2E1/SEMA3A/LZTS1/CAMK1D/NEURL1/SLITRK5/SIPA1L1/ITPKA/BAIAP2/NEDD4L/CRTC1/LZTS3",20
"MF","1","GO:0005216","ion channel activity","26/369","347/13585",2.97781393321955e-06,0.000336574591642134,0.000303135010766909,"KCNAB2/CACNA1E/KCNH1/RYR2/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/CNR1/JPH1/KCNT1/PDE2A/HTR3A/CACNB3/KCNH3/JPH4/GABRG3/CACNG3/JPH3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",26
"MF","1","GO:0022803","passive transmembrane transporter activity","27/369","369/13585",2.99977354404754e-06,0.000336574591642134,0.000303135010766909,"KCNAB2/CACNA1E/KCNH1/RYR2/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/CNR1/JPH1/KCNT1/PDE2A/HTR3A/CACNB3/KCNH3/JPH4/GABRG3/AQP9/CACNG3/JPH3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",27
"BP","1","GO:0050803","regulation of synapse structure or activity","19/376","212/13901",4.98264921207552e-06,0.00107891300471722,0.00103619362871565,"ADGRB2/SEMA4A/NGEF/WNT7A/EPHB1/SEPTIN11/HOMER1/ADGRB3/DGKB/SLIT1/NEURL1/PTPRO/PCDH8/SLITRK5/SIPA1L1/ITPKA/NTRK3/BAIAP2/LZTS3",19
"BP","1","GO:0048813","dendrite morphogenesis","15/376","139/13901",5.32044054303578e-06,0.00107891300471722,0.00103619362871565,"NGEF/WNT7A/EPHB1/TNIK/PHACTR1/ADGRB3/NR2E1/SEMA3A/LZTS1/SLITRK5/SIPA1L1/ITPKA/BAIAP2/NEDD4L/LZTS3",15
"BP","1","GO:2000463","positive regulation of excitatory postsynaptic potential","7/376","27/13901",5.57297156465461e-06,0.00107891300471722,0.00103619362871565,"PRKCZ/WNT7A/RIMS1/RIMS2/CACNB3/BAIAP2/NETO1",7
"CC","-1","GO:0030135","coated vesicle","28/625","256/14524",5.65392477475107e-06,0.00129757573580537,0.00113376070483166,"LDLRAP1/TMED5/F5/TEX261/FZD5/SEC31A/DAB2/TMED7/SEC24A/HLA-DRB5/HLA-DRB1/HLA-DQA1/LMBRD1/IGF2R/KDELR2/CHRM2/ADCY8/ASTN2/GPR107/SYT9/COPB1/FOLR1/CTSC/RASSF9/RAB8B/COPZ2/EPN3/CLTCL1",28
"BP","1","GO:1905383","protein localization to presynapse","5/376","11/13901",5.69541331645655e-06,0.00107891300471722,0.00103619362871565,"KIF5C/WNT7A/DLG2/KIF5A/TERF2",5
"BP","1","GO:0010975","regulation of neuron projection development","31/376","476/13901",5.76787469109297e-06,0.00107891300471722,0.00103619362871565,"SEMA4A/BCL11A/TTL/CHN1/NGEF/WNT7A/SEMA5B/TNIK/PLK2/CPNE5/ADGRB3/RIMS1/CNR1/NR2E1/PRKN/SEMA3A/LZTS1/RIMS2/CAMK1D/NEURL1/LRRC4C/PTPRO/SIPA1L1/ITPKA/ISLR2/NTRK3/BAIAP2/NEDD4L/CRTC1/LZTS3/CDH4",31
"MF","1","GO:0005261","cation channel activity","22/369","274/13585",5.82123575349451e-06,0.000448658941230044,0.000404083482109806,"KCNAB2/CACNA1E/KCNH1/RYR2/GRIA2/KCNQ5/CNR1/JPH1/KCNT1/PDE2A/HTR3A/CACNB3/KCNH3/JPH4/CACNG3/JPH3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",22
"BP","1","GO:0022604","regulation of cell morphogenesis","30/376","454/13901",6.15882175571406e-06,0.00109140804481522,0.00104819392983676,"PLEKHO1/SEMA4A/BCL11A/TTL/CHN1/NGEF/WNT7A/SEMA5B/TNIK/CARMIL1/CPNE5/ADGRB3/RIMS1/NR2E1/PRKN/SEMA3A/LZTS1/RIMS2/LRRC4C/PTPRO/FGD6/RHOJ/SIPA1L1/ITPKA/ISLR2/NTRK3/BAIAP2/NEDD4L/LZTS3/CDH4",30
"MF","1","GO:0015276","ligand-gated ion channel activity","13/369","107/13585",6.39798846673859e-06,0.000448658941230044,0.000404083482109806,"RYR2/GABRA2/GABRA4/GABRB1/GRIA2/JPH1/HTR3A/JPH4/GABRG3/JPH3/GRIN2C/KCNJ4/GRIA3",13
"MF","1","GO:0022834","ligand-gated channel activity","13/369","107/13585",6.39798846673859e-06,0.000448658941230044,0.000404083482109806,"RYR2/GABRA2/GABRA4/GABRB1/GRIA2/JPH1/HTR3A/JPH4/GABRG3/JPH3/GRIN2C/KCNJ4/GRIA3",13
"MF","1","GO:0004683","calmodulin-dependent protein kinase activity","7/369","28/13585",7.45369544283776e-06,0.000464613682603553,0.000418453077492646,"CAMK1G/CAMK4/CAMK1D/CAMKK2/ITPKA/CAMKK1/PNCK",7
"BP","1","GO:0050773","regulation of dendrite development","15/376","144/13901",8.22558003985109e-06,0.00138477639970893,0.00132994641486434,"BCL11A/NGEF/TNIK/PLK2/ADGRB3/NR2E1/LZTS1/CAMK1D/NEURL1/SIPA1L1/ITPKA/BAIAP2/NEDD4L/CRTC1/LZTS3",15
"BP","1","GO:0050890","cognition","21/376","261/13901",8.67973845492742e-06,0.00139165139894003,0.00133654919967604,"PRKCZ/JAKMIP1/PLK2/CAMK4/SYNPO/HRH2/ADGRB3/CNR1/PRKN/SHC3/CHRM1/NRGN/JPH4/NRXN3/MEIS2/PAK6/JPH3/THRA/NETO1/CRTC1/PAK5",21
"BP","-1","GO:0030198","extracellular matrix organization","30/587","297/13901",8.90031935448887e-06,0.0202496983582669,0.0192480013318673,"COL8A2/VCAM1/DDR2/MATN3/ITGA6/ITGA4/COL4A4/COL4A3/CCDC80/PTX3/NDNF/SFRP2/TLL1/EGFLAM/FBN2/ADAMTS2/ELN/ECM2/TGFBR1/COL27A1/TNC/ITGA8/ITGA5/FBN1/ANXA2/THSD4/MMP15/LAMA1/TTR/ADAMTS5",30
"BP","-1","GO:0043062","extracellular structure organization","30/587","298/13901",9.51136606776276e-06,0.0202496983582669,0.0192480013318673,"COL8A2/VCAM1/DDR2/MATN3/ITGA6/ITGA4/COL4A4/COL4A3/CCDC80/PTX3/NDNF/SFRP2/TLL1/EGFLAM/FBN2/ADAMTS2/ELN/ECM2/TGFBR1/COL27A1/TNC/ITGA8/ITGA5/FBN1/ANXA2/THSD4/MMP15/LAMA1/TTR/ADAMTS5",30
"MF","-1","GO:0015291","secondary active transmembrane transporter activity","22/589","179/13585",1.00225156277816e-05,0.00440898999600898,0.00403118111537718,"SLC35D1/SLC41A1/SLC4A5/SLC6A11/SLC12A2/SLC22A4/SLC22A3/SLC13A4/SLC4A2/SLC20A2/SLC35D2/SLC16A12/SLC17A6/SLC22A6/SLCO3A1/SLC5A11/SLC12A4/SLC47A2/SLC23A2/SLC24A3/SLC13A3/CLCN5",22
"BP","1","GO:0046928","regulation of neurotransmitter secretion","12/376","96/13901",1.03894355124601e-05,0.00159005588047515,0.00152709788967835,"WNT7A/CPLX1/MCTP1/RIMS1/CNR1/PRKN/RIMS2/UNC13B/SYT12/PRKCB/RIMS4/SEPTIN5",12
"CC","1","GO:0098685","Schaffer collateral - CA1 synapse","11/397","80/14524",1.06787253944893e-05,0.00038669617944302,0.000311392186604116,"PRKCZ/WNT7A/CPLX1/SYNPO/DGKB/ADRB1/LRRC4C/CHRM1/GRASP/CACNG3/BAIAP2",11
"BP","1","GO:0010769","regulation of cell morphogenesis involved in differentiation","22/376","287/13901",1.14709159887375e-05,0.00167924235365562,0.00161275303969802,"SEMA4A/TTL/CHN1/NGEF/WNT7A/SEMA5B/TNIK/CARMIL1/ADGRB3/NR2E1/SEMA3A/LZTS1/LRRC4C/PTPRO/SIPA1L1/ITPKA/ISLR2/NTRK3/BAIAP2/NEDD4L/LZTS3/CDH4",22
"CC","1","GO:0099634","postsynaptic specialization membrane","12/397","96/14524",1.16008853832906e-05,0.00038669617944302,0.000311392186604116,"OPRD1/ERBB4/GABRA4/LRRC4C/CHRM1/DLG2/PTPRO/GPHN/CACNG3/GRIN2C/NETO1/CNKSR2",12
"MF","1","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","8/369","41/13585",1.19747305370725e-05,0.000671782383129766,0.000605039016609978,"GABRA2/GABRA4/GABRB1/ADRB1/CHRM1/GABRG3/GRIN2C/GRIA3",8
"CC","1","GO:0031252","cell leading edge","26/397","376/14524",1.43987446133034e-05,0.00044303829579395,0.000356762417139339,"PRKCZ/OPRD1/HPCA/PLEKHO1/LDB2/GABRA2/GABRA4/SORBS2/ADGRV1/RIPOR2/CARMIL1/CYTH3/PSD3/SNTG1/JCAD/LDB1/PSD/SLC1A2/DGKZ/PTPRO/DDN/FGD6/AKAP5/ACTN1/GABRG3/BAIAP2",26
"CC","-1","GO:0005798","Golgi-associated vesicle","20/625","158/14524",1.47408856113508e-05,0.00225535549853667,0.00197062365541216,"TMED5/F5/TEX261/SEC31A/TMED7/SEC24A/HLA-DRB5/HLA-DRB1/HLA-DQA1/IGF2R/KDELR2/COPB1/FOLR1/CTSC/RASSF9/ITM2B/SPPL2A/RAB8B/COPZ2/CLTCL1",20
"BP","1","GO:0007611","learning or memory","19/376","230/13901",1.60743799265066e-05,0.00225510155052282,0.00216581119009773,"PRKCZ/PLK2/CAMK4/SYNPO/HRH2/ADGRB3/CNR1/PRKN/SHC3/NRGN/JPH4/NRXN3/MEIS2/PAK6/JPH3/THRA/NETO1/CRTC1/PAK5",19
"CC","1","GO:1902495","transmembrane transporter complex","21/397","271/14524",1.82293123158684e-05,0.000509632562657526,0.000410388326771587,"KCNAB2/CACNA1E/KCNH1/RYR2/ABCG8/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/DLG2/HTR3A/CACNB3/GABRG3/CACNG3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",21
"CC","1","GO:0098793","presynapse","29/397","452/14524",1.91112210996572e-05,0.000509632562657526,0.000410388326771587,"KCNAB2/OPRD1/STX6/KCNH1/ERBB4/WNT7A/TNIK/CPLX1/GABRA2/MCTP1/RIMS1/CNR1/PRKN/ICA1/RIMS2/UNC13B/SLC1A2/CHRM1/SYT12/PDE2A/HTR3A/PCDH8/RAB26/PRKCB/PRRT2/BAIAP2/RIMS4/SEPTIN5/ELK1",29
"MF","-1","GO:0005179","hormone activity","11/589","55/13585",1.94841449805496e-05,0.00440898999600898,0.00403118111537718,"FNDC5/CARTPT/STC1/CRH/PTHLH/NTS/FBN1/NMB/METRNL/ADCYAP1/TTR",11
"MF","1","GO:0005262","calcium channel activity","12/369","102/13585",2.01986847480106e-05,0.00103013292214854,0.000927786476463643,"CACNA1E/RYR2/CNR1/JPH1/PDE2A/CACNB3/JPH4/CACNG3/JPH3/CACNB1/GRIN2C/CACNA1I",12
"MF","-1","GO:0022804","active transmembrane transporter activity","28/589","273/13585",2.13896320768565e-05,0.00440898999600898,0.00403118111537718,"SLC35D1/SLC41A1/SLC4A5/SLC6A11/ATP2C1/SLC12A2/SLC22A4/TAP1/LMBRD1/SLC22A3/SLC13A4/SLC4A2/SLC20A2/SLC35D2/SLC16A12/SLC17A6/SLC22A6/ABCC4/SLCO3A1/SLC5A11/SLC12A4/ATP2A3/SLC47A2/CD320/SLC23A2/SLC24A3/SLC13A3/CLCN5",28
"MF","-1","GO:0015464","acetylcholine receptor activity","6/589","15/13585",2.31747174560262e-05,0.00440898999600898,0.00403118111537718,"CHRM2/CHRNA2/CHRNA6/CHRM5/CHRNA3/CHRNA4",6
"CC","1","GO:0034702","ion channel complex","20/397","255/14524",2.42157384176589e-05,0.000605393460441474,0.000487501049723924,"KCNAB2/CACNA1E/KCNH1/RYR2/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/DLG2/HTR3A/CACNB3/GABRG3/CACNG3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",20
"BP","1","GO:1903859","regulation of dendrite extension","6/376","23/13901",2.57121496288767e-05,0.00346291231201712,0.00332579889094355,"BCL11A/CPNE5/RIMS1/PRKN/RIMS2/NEDD4L",6
"CC","1","GO:1990351","transporter complex","21/397","279/14524",2.8141295298201e-05,0.000655843948839848,0.000528126969328931,"KCNAB2/CACNA1E/KCNH1/RYR2/ABCG8/GABRA2/GABRA4/GABRB1/GRIA2/KCNQ5/DLG2/HTR3A/CACNB3/GABRG3/CACNG3/CACNB1/GRIN2C/KCNN1/KCNJ4/CACNA1I/GRIA3",21
"CC","-1","GO:0098852","lytic vacuole membrane","31/625","325/14524",2.89585084092691e-05,0.0030660927433372,0.0026790077633562,"TMEM59/GLMP/NCSTN/SLC35F6/CMTM6/TLR3/DAB2/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DMB/LMBRD1/OSTM1/CD164/ENPP1/IGF2R/TMEM106B/PIP4P2/LAPTM4B/WDR11/CYB561A3/PRCP/ZFYVE26/SPG11/SPPL2A/ANXA2/SLC12A4/WDR81/SLC39A11/RNF152/CLCN5",31
"BP","1","GO:1990138","neuron projection extension","15/376","160/13901",2.91860848228427e-05,0.00377959798455814,0.00362994544841186,"PRKCZ/SEMA4A/BCL11A/TTL/SEMA5B/CPNE5/RIMS1/PRKN/SEMA3A/RIMS2/SLIT1/ISLR2/NTRK3/NEDD4L/CDH4",15
"MF","1","GO:0022843","voltage-gated cation channel activity","13/369","123/13585",2.93351669228049e-05,0.00137141905364113,0.00123516492306547,"KCNAB2/CACNA1E/KCNH1/KCNQ5/CNR1/KCNT1/CACNB3/KCNH3/CACNG3/CACNB1/GRIN2C/KCNJ4/CACNA1I",13
"CC","1","GO:0099699","integral component of synaptic membrane","14/397","140/14524",2.95129776977932e-05,0.000655843948839848,0.000528126969328931,"OPRD1/ERBB4/GABRA4/CNR1/SLC1A2/LRRC4C/CHRM1/HTR3A/PTPRO/PCDH8/GABRG3/NTRK3/CACNG3/NETO1",14
"CC","1","GO:0098839","postsynaptic density membrane","10/397","74/14524",3.137577832054e-05,0.000660542701485053,0.000531910701722174,"OPRD1/ERBB4/LRRC4C/CHRM1/DLG2/PTPRO/CACNG3/GRIN2C/NETO1/CNKSR2",10
"BP","1","GO:0007610","behavior","30/376","495/13901",3.24252516935193e-05,0.00404354897970664,0.003883445349025,"PRKCZ/OPRD1/PLK2/GCNT4/HOMER1/CAMK4/SYNPO/HRH2/ADGRB3/CNR1/NR2E1/PRKN/NPY/SHC3/TMOD1/SLC1A2/NRGN/MMP17/SLITRK5/JPH4/NRXN3/MEIS2/PAK6/JPH3/THRA/NETO1/CRTC1/PAK5/CSTB/SEPTIN5",30
"CC","1","GO:0031256","leading edge membrane","15/397","160/14524",3.31592100882463e-05,0.000663184201764926,0.000534037804579124,"OPRD1/HPCA/PLEKHO1/GABRA2/GABRA4/ADGRV1/RIPOR2/PSD3/SNTG1/JCAD/PSD/SLC1A2/DDN/AKAP5/GABRG3",15
"CC","-1","GO:0062023","collagen-containing extracellular matrix","30/625","312/14524",3.33997030864619e-05,0.0030660927433372,0.0026790077633562,"COL8A2/HMCN1/MATN3/ITGA6/COL4A4/COL4A3/IMPG2/CCDC80/SFRP2/EGFLAM/FBN2/ADAMTS2/ELN/FGL2/WNT2/ECM2/COL27A1/TNC/MEGF9/GDF10/CTSC/FBN1/ANXA2/THSD4/CBLN1/LGALS3BP/EMILIN2/LAMA1/ADAMTS5/SRPX",30
