"","0.5:1e-04","0.5:1e-05","0.5:1e-06","0.75:1e-04","0.75:1e-05","0.75:1e-06","0.9:1e-04","0.9:1e-05","0.9:1e-06"
"0.13",0.000287565762671305,3.08060539484512e-05,3.2589264525873e-06,1.37100512392907e-05,1.26458385374395e-06,1.1838827285171e-07,1.6927126487154e-06,1.51625313860038e-07,1.38599728360944e-08
"0.14",0.000420159663136244,4.63504326203568e-05,5.0224698324719e-06,1.6880966947852e-05,1.56586269517422e-06,1.47268886419027e-07,1.98489841130023e-06,1.77969399550726e-07,1.62808535542069e-08
"0.15",0.000610732607978171,6.95254838450898e-05,7.7301442160671e-06,2.06476333254324e-05,1.9268806096262e-06,1.82119199054753e-07,2.30564237080344e-06,2.0694195734805e-07,1.89472774136945e-08
"0.16",0.000883090885203663,0.000103957805084209,1.18804117612559e-05,2.51168956950654e-05,2.35916770208178e-06,2.24156092132333e-07,2.65653448128234e-06,2.38700096688582e-07,2.18747217006765e-08
"0.17",0.00126989740651828,0.000154908730552239,1.82275046105573e-05,3.04149334960924e-05,2.87652383168524e-06,2.74851173376334e-07,3.03931290390747e-06,2.7341607722331e-07,2.50801955870017e-08
"0.18",0.00181546501791241,0.000229952384752097,2.79066105756121e-05,3.66905576699716e-05,3.49545211220104e-06,3.35983385446603e-07,3.45587230654587e-06,3.1127825117494e-07,2.85823427148557e-08
"0.19",0.00257917861196644,0.0003398996771381,4.26160242573692e-05,4.41190537190383e-05,4.23567466900643e-06,4.09702542780721e-07,3.9082728949813e-06,3.52492094513046e-07,3.24015542174649e-08
"0.2",0.00363956668805776,0.000500037865374003,6.4879399401141e-05,5.29066510921439e-05,5.12074544223307e-06,4.98606003485058e-07,4.39875021418512e-06,3.97281330943855e-07,3.65600913987407e-08
"0.21",0.00509897827753925,0.000731764725826145,9.84189618102871e-05,6.32957099558906e-05,6.17877735786809e-06,6.05831124045331e-07,4.92972576182638e-06,4.45889155376022e-07,4.10822207363992e-08
"0.22",0.00708872486931622,0.0010647013710452,0.000148679891443959,7.5570727699148e-05,7.44330409863103e-06,7.35166658993869e-07,5.50381845954018e-06,4.98579563301682e-07,4.59943609865121e-08
"0.23",0.00977441617417973,0.00153936456493986,0.000223556850768136,9.00652796801404e-05,8.95430005087849e-06,8.9118688495482e-07,6.12385703246954e-06,5.55638792865132e-07,5.13252429445998e-08
"0.24",0.0133610550119286,0.00221046309336825,0.000334385210693289,0.000107170021712788,1.07593858292843e-05,1.07941295302005e-06,6.79289334648558e-06,6.17376887834808e-07,5.71060836396242e-08
"0.25",0.0180972693097219,0.00315084751365391,0.000497270690123508,0.000127341895508115,1.29152511526565e-05,1.306506831944e-06,7.51421676259412e-06,6.84129389361132e-07,6.33707760711033e-08
"0.26",0.0242778668241624,0.00445608224344352,0.000734839846464053,0.000151114692622412,1.54893318050631e-05,1.58050421561473e-06,8.29136956659315e-06,7.56259165513029e-07,7.01560944893487e-08
"0.27",0.0322437305598484,0.00624951797334128,0.00107849707978258,0.000179111147207478,1.8561783036497e-05,1.91109395519806e-06,9.12816353904056e-06,8.34158388030026e-07,7.75019178833602e-08
"0.28",0.0423779706240305,0.00868761762178916,0.00157126734903656,0.000212056742782685,2.22277980929109e-05,2.30995296868208e-06,1.00286977341435e-05,9.18250667392151e-07,8.54514725645572e-08
"0.29",0.0550972598595577,0.0119651317401974,0.00227128235718399,0.000250795433008877,2.66003276667703e-05,2.79114721224438e-06,1.09973775397343e-05,1.00899335642168e-06,9.40515947345233e-08
"0.3",0.0708374555900614,0.0163195375093557,0.00325592549222642,0.000296307490636916,3.18132639905988e-05,3.3716111951243e-06,1.20389350972694e-05,1.10688003496229e-06,1.03353015035168e-07
"0.31",0.0900329885704144,0.0220339664658923,0.00462658123749227,0.000349729711919156,3.80251620945016e-05,4.07172073091377e-06,1.31584511636751e-05,1.21244318906921e-06,1.13410667967884e-07
"0.32",0.113090100876375,0.0294376776987553,0.00651383323209342,0.000412378215186582,4.54235804552283e-05,4.91597618623718e-06,1.43613785028585e-05,1.32625709658996e-06,1.24284025626586e-07
"0.33",0.140354819116998,0.0389030237260326,0.00908281982300585,0.000485774081284029,5.4230133894384e-05,5.93381644375945e-06,1.56535668999203e-05,1.44894093678793e-06,1.36037459963489e-07
"0.34",0.172077493188814,0.0508378515187227,0.0125382901867603,0.000571672089248021,6.47063631532552e-05,7.16058721927926e-06,1.70412898971017e-05,1.58116213788695e-06,1.4874063469783e-07
"0.35",0.208376698006497,0.0656724286946495,0.0171287189034541,0.000672092802026292,7.71605380349705e-05,8.63869128886474e-06,1.85312733557152e-05,1.72363997963387e-06,1.62468929754134e-07
"0.36",0.249206126319708,0.0838403244092546,0.0231486528512689,0.000789358253042272,9.19555243295012e-05,1.04189526668463e-05,2.01307259549699e-05,1.87714947152973e-06,1.7730389978432e-07
"0.37",0.294328611000778,0.105753225599626,0.0309383125952717,0.000926131473752645,0.000109517858812191,1.25622318821739e-05,2.18473717450429e-05,2.04252552249429e-06,1.93333771547621e-07
"0.38",0.343301430193101,0.131770418897558,0.0408793916659432,0.00108546008364241,0.000130348191293428,1.51413352956764e-05,2.36894848768543e-05,2.22066742705529e-06,2.10653980925457e-07
"0.39",0.395476443732265,0.162164560382955,0.0533860374497406,0.00127082413586976,0.000155033267795646,1.82432679350919e-05,2.56659266418824e-05,2.41254368760213e-06,2.29367753679099e-07
"0.4",0.450017350682519,0.197086285480613,0.068890201492688,0.00148618837242698,0.000184259644170348,2.19718866734109e-05,2.77861849565797e-05,2.61919719757309e-06,2.49586734168972e-07
"0.41",0.505934532849758,0.236531033598852,0.0878209477395654,0.00173605899059781,0.00021882933449735,2.64510187787392e-05,3.00604164403806e-05,2.84175081244342e-06,2.71431664589095e-07
"0.42",0.562135773185882,0.280312005694678,0.110577913606751,0.0020255449560167,0.000259677612994058,3.18281199763737e-05,3.24994912380694e-05,3.08141333371648e-06,2.9503311949064e-07
"0.43",0.617488932744765,0.328043271379387,0.137499904184113,0.00236042381516788,0.000307893201357046,3.82785562218491e-05,3.51150407491563e-05,3.3394859382252e-06,3.20532299702414e-07
"0.44",0.670890811072911,0.379136570603456,0.168830493817602,0.00274721186021376,0.000364741084829867,4.60106044042341e-05,3.79195084347916e-05,3.6173690804997e-06,3.48081890200191e-07
"0.45",0.721335258556731,0.43281426800642,0.204683396532781,0.00319323838029251,0.000431688209051595,5.52712791792587e-05,4.09262038789659e-05,3.91656990528233e-06,3.77846987476005e-07
"0.46",0.767973411496488,0.488139278627856,0.245011096278435,0.0037067235948649,0.000510432315013687,6.63531060526301e-05,4.41493602950649e-05,4.2387102031638e-06,4.10006101181359e-07
"0.47",0.810159772436353,0.544060773034464,0.289580633982977,0.00429685970566729,0.000602934170196301,7.96019746192034e-05,4.76041956712914e-05,4.5855349489754e-06,4.44752236927748e-07
"0.48",0.847479652894695,0.599472371428796,0.337960381102822,0.00497389432421247,0.000711453449026234,9.54262204133638e-05,5.13069777654529e-05,4.95892146301635e-06,4.82294064796385e-07
"0.49",0.87975594144888,0.653277692306631,0.389520991057808,0.00574921533206096,0.000838588503898396,0.000114307098988298,5.52750931636092e-05,5.36088923808187e-06,5.22857182327918e-07
"0.5",0.907035837623895,0.704456868601465,0.443452498949574,0.00663543601251326,0.000987320247737955,0.000136810831380396,5.95271206312864e-05,5.79361047881033e-06,5.66685478875506e-07
"0.51",0.929560642726284,0.752127242122053,0.498797832308441,0.00764647905707605,0.00116106033894303,0.000163602415756303,6.40829089942896e-05,6.25942140319857e-06,6.14042606983389e-07
"0.52",0.947723523422897,0.795592014181686,0.554501006778143,0.00879765780119512,0.00136370381795592,0.000195461415393838,6.89636597994703e-05,6.76083435591224e-06,6.6521357344751e-07
"0.53",0.962021104768171,0.834372109172468,0.609466301880316,0.0101057527855873,0.00159968629005813,0.000233299947760224,7.41920150136854e-05,7.30055079289915e-06,7.20506454721104e-07
"0.54",0.973004735916794,0.868218667473236,0.662623072605538,0.0115890814775534,0.00187404567964222,0.000278183112728425,7.97921500340637e-05,7.88147519270588e-06,7.80254249432843e-07
"0.55",0.981236419487401,0.897106063081203,0.712989856019714,0.0132675587276868,0.00219248849565157,0.000331352109250171,8.57898722917971e-05,8.50672995955648e-06,8.44816877676458e-07
"0.56",0.987252962345246,0.921207722257521,0.759731289740176,0.0151627452895209,0.0025614604446702,0.000394250298247467,9.22127257456662e-05,9.17967138436282e-06,9.14583338174069e-07
"0.57",0.991540219910143,0.94085891632939,0.8022021381964,0.0172978815022667,0.00298822110610464,0.000468552474173434,9.90901015720524e-05,9.90390673460961e-06,9.89974035414676e-07
"0.58",0.994517688665684,0.956511838905831,0.839974322557242,0.0196979030404866,0.00348092224213503,0.000556197607534115,0.000106453355370517,1.06833125486094e-05,1.07144328986841e-06
"0.59",0.996532400758021,0.96868854010292,0.872845016363266,0.0223894354810148,0.00404868915316037,0.000659425314473938,0.000114335931218901,1.15220542126204e-05,1.15948204615357e-06
"0.6",0.997860229669502,0.977936734349466,0.900826241379922,0.0254007643391847,0.00470170430738936,0.00078081629595439,0.000122773492921779,1.24246069088674e-05,1.25462079203498e-06
"0.61",0.998712351863194,0.984792323010203,0.924118585717188,0.0287617771965197,0.00545129227175423,0.0009233369666799,0.000131804062808438,1.33957780198424e-05,1.35743270746058e-06
"0.62",0.99924465810802,0.989750962333975,0.943073326662698,0.0325038745937131,0.00631000475194265,0.00109038846119192,0.000141468168453507,1.44407310879169e-05,1.46853705740302e-06
"0.63",0.999568246127751,0.993249460481561,0.958148148168349,0.0366598465088597,0.00729170431447268,0.00128586015988286,0.000151808997701175,1.55650114282979e-05,1.58860285004447e-06
"0.64",0.999759613398227,0.995656456861965,0.969861726190539,0.0412637114935406,0.00841164511677195,0.00151418781944113,0.000162872562388339,1.67745735040192e-05,1.71835277873456e-06
"0.65",0.999869681699944,0.997270886183475,0.97875179830361,0.0463505159090449,0.00968654871673336,0.0017804163188414,0.000174707871177016,1.80758101737677e-05,1.85856746814927e-06
"0.66",0.999931235244428,0.99832621888283,0.985340143459457,0.0519560912001171,0.0111346727769155,0.00209026694193737,0.000187367111913805,1.94755839333371e-05,2.01009004996422e-06
"0.67",0.999964694682313,0.998998367345715,0.990106445246637,0.0581167677696456,0.0127758702274332,0.00245020900964454,0.000200905843952159,2.09812602754988e-05,2.17383109013536e-06
"0.68",0.999982368862214,0.999415358538452,0.993471571396065,0.0648690447765854,0.014631636213871,0.00286753554754526,0.000215383200879105,2.26007433024034e-05,2.35077389432181e-06
"0.69",0.999991438645338,0.999667274955952,0.995789595353069,0.0722492160687651,0.0167251399416778,0.00335044252773831,0.00023086210410439,2.43425137295139e-05,2.54198022031638e-06
"0.7",0.999995959026906,0.999815437235469,0.997347048538692,0.0802929534748291,0.0190812383470368,0.0039081110566288,0.000247409487778238,2.6215669430063e-05,2.74859642690473e-06
"0.71",0.999998146581939,0.999900248915729,0.998367466080626,0.0890348498027493,0.0217264683876024,0.00455079169336858,0.000265096535515541,2.8229968676019e-05,2.97186009023953e-06
"0.72",0.999999174208332,0.999947487546304,0.999019234805623,0.0985079251076466,0.0246890146669829,0.00528988987780832,0.000283998929412443,3.03958762385426e-05,3.21310712325662e-06
"0.73",0.999999642689406,0.999973082291988,0.999424976977814,0.108743101074723,0.0279986490969503,0.00613805122388278,0.000304197111852589,3.27246125227942e-05,3.47377943377136e-06
"0.74",0.999999849903367,0.999986568999967,0.999671091711682,0.119768649683583,0.0316866393736668,0.00710924519705525,0.000325776560605617,3.52282059170594e-05,3.75543316000204e-06
"0.75",0.999999938804478,0.999993478615027,0.999816519408702,0.131609623642282,0.0357856232107681,0.00821884544654539,0.000348828077730734,3.79195485487038e-05,4.05974752548666e-06
"0.76",0.999999975791469,0.999996919633851,0.999900208969677,0.144287277362148,0.0403294455439782,0.00948370480945104,0.000373448092799489,4.08124556471323e-05,4.3885343584682e-06
"0.77",0.999999990710419,0.999998584960467,0.999947101541632,0.15781848844298,0.0453529563084617,0.010922222750619,0.000399738980962128,4.39217287239169e-05,4.74374832093449e-06
"0.78",0.999999996543124,0.99999936800449,0.999972678016495,0.172215190704829,0.0508917668984493,0.0125544027565375,0.000427809396378986,4.72632227926928e-05,5.12749790004818e-06
"0.79",0.999999998752861,0.99999972564261,0.999986254201359,0.187483830688209,0.0569819640530073,0.0144018969721006,0.000457774621545837,5.08539178579737e-05,5.54205721403633e-06
"0.8",0.999999999563912,0.999999884267028,0.999993265735165,0.203624860200818,0.0636597806727357,0.0164880351655051,0.000489756933036212,5.47119949177999e-05,5.98987869115941e-06
"0.81",0.999999999852243,0.999999952573816,0.999996788191271,0.22063227786959,0.0709612239560636,0.018837834939433,0.000523885984186623,5.88569167316866e-05,6.47360668071251e-06
"0.82",0.999999999951501,0.999999981125086,0.999998509170582,0.23849323272075,0.078921662242272,0.0214779899875505,0.000560299205242365,6.33095136209905e-05,6.99609206322727e-06
"0.83",0.999999999984583,0.999999992706354,0.999999326702306,0.257187702523104,0.0875753730478547,0.0244368331362759,0.0005991422214775,6.80920745764757e-05,7.56040792737611e-06
"0.84",0.999999999995255,0.999999997264187,0.999999704218018,0.276688258965346,0.0969550559642849,0.0277442709250033,0.000640569289792836,7.32284439637354e-05,8.16986638618733e-06
"0.85",0.999999999998586,0.999999999004133,0.999999873640315,0.296959930682348,0.107091315324113,0.0314316865756125,0.000684743754283512,7.87441241261178e-05,8.82803661284015e-06
"0.86",0.999999999999592,0.999999999648292,0.999999947518459,0.317960173696225,0.11801211880852,0.0355318083955642,0.000731838521254136,8.46663842003492e-05,9.53876417653099e-06
"0.87",0.999999999999886,0.999999999879517,0.999999978813613,0.33963895700792,0.129742239428019,0.0400785409583655,0.000782036554140886,9.10243754685958e-05,1.03061917666736e-05
"0.88",0.999999999999969,0.999999999959976,0.999999991689015,0.361938968890988,0.142302689519366,0.0451067568190657,0.000835531388779565,9.78492535891329e-05,1.11347813993579e-05
"0.89",0.999999999999992,0.999999999987109,0.999999996832706,0.384795946943858,0.155710156523198,0.0506520470566733,0.000892527669432708,0.000105174308054568,1.20293382043224e-05
"0.9",0.999999999999998,0.999999999995976,0.99999999882764,0.408139132206839,0.169976451293207,0.056750429592793,0.000953241705963337,0.000113035099243763,1.2995035896135e-05
"0.91",1,0.999999999998783,0.999999999578625,0.431891844716575,0.185107980493051,0.063438015015588,0.00101790205250674,0.000121469603445945,1.40374440423807e-05
"0.92",1,0.999999999999643,0.999999999852968,0.455972174835798,0.201105255216764,0.0707506305352588,0.001086750107958,0.000130518366246335,1.51625572436531e-05
"0.93",1,0.999999999999899,0.999999999950204,0.480293781652209,0.217962448280106,0.0787234037018167,0.00116004073855003,0.000140224664678112,1.6376826352138e-05
"0.94",1,0.999999999999972,0.999999999983635,0.504766786785021,0.235667012636871,0.0873903086130952,0.00123804292275254,0.000150634678557471,1.76871918569077e-05
"0.95",1,0.999999999999993,0.999999999994782,0.529298749171869,0.25419937304524,0.0967836785105343,0.00132104041866921,0.000161797671429542,1.91011195777024e-05
"0.96",1,0.999999999999998,0.999999999998386,0.553795703931663,0.273532702423043,0.106933689876784,0.00140933245405706,0.000173766181568613,2.0626638810084e-05
"0.97",1,1,0.999999999999516,0.578163246304157,0.293632793276341,0.117867824382119,0.00150323443902767,0.000186596223484159,2.22723830792804e-05
"0.98",1,1,0.999999999999859,0.602307640038406,0.314458033163619,0.129610316240802,0.00160307870142451,0.000200347500399101,2.4047633663371e-05
"0.99",1,1,0.99999999999996,0.626136928510188,0.335959491382346,0.14218159369498,0.00170921524479706,0.000215083628176016,2.59623660584518e-05
"1",1,1,0.999999999999989,0.649562026345684,0.35808112196315,0.155597724400366,0.0018220125288122,0.000230872371177027,2.80272995657471e-05
"1.01",1,1,0.999999999999997,0.672497769448421,0.380760085671167,0.16986987540142,0.00194185827185911,0.000247785890554075,3.02539501904064e-05
"1.02",1,1,0.999999999999999,0.694863902079038,0.403927191099103,0.185003799110176,0.0020691602755103,0.000265901005475411,3.26546870527133e-05
"1.03",1,1,1,0.716585981010646,0.427507452159315,0.200999357200071,0.00220434727040431,0.000285299467798872,3.52427925197629e-05
"1.04",1,1,1,0.737596178740201,0.451420756420375,0.21785009455514,0.00234786978300805,0.000306068250713998,3.80325262793191e-05
"1.05",1,1,1,0.757833970220087,0.475582635872883,0.235542875342017,0.00250020102260484,0.000328299851877434,4.10391935867782e-05
"1.06",1,1,1,0.777246690505238,0.499905128940468,0.254057592870747,0.00266183778773577,0.000352092611570654,4.42792179256024e-05
"1.07",1,1,1,0.795789953993611,0.52429771996763,0.273366964162322,0.0028333013911912,0.000377551046412683,4.77702183363515e-05
"1.08",1,1,1,0.8134279294619,0.548668340107387,0.293436419039009,0.00301513860252056,0.000404786199161622,5.15310916797684e-05
"1.09",1,1,1,0.830133468745727,0.572924411583766,0.314224092101908,0.00320792260688096,0.000433916005136203,5.55821001085866e-05
"1.1",1,1,1,0.84588809056155,0.596973915793158,0.335680924175696,0.00341225397890077,0.000465065675789078,5.99449640401595e-05
"1.11",1,1,1,0.860681824495014,0.620726464697864,0.3577508777131,0.0036287616700772,0.000498368099954738,6.4642960930672e-05
"1.12",1,1,1,0.874512923472325,0.644094354502112,0.380371268304204,0.00385810400806108,0.000533964263289777,6.97010301646817e-05
"1.13",1,1,1,0.887387455983759,0.666993580714452,0.403473211883171,0.00410096970601614,0.000572003686414302,7.51458843891717e-05
"1.14",1,1,1,0.899318791852627,0.689344794399907,0.426982184534097,0.00435807888005901,0.000612644882247104,8.10061276316221e-05
"1.15",1,1,1,0.910326997369121,0.711074180698043,0.450818689043557,0.00463018407260574,0.000656055833015534,8.73123805563703e-05
"1.16",1,1,1,0.920438157087357,0.732114242496133,0.4748990196128,0.00491807127925659,0.000702414487397718,9.40974132261907e-05
"1.17",1,1,1,0.929683640489205,0.752404474446265,0.499136113513772,0.00522256097665996,0.000751909278236984,0.000101396285749789
"1.18",1,1,1,0.938099332046463,0.771891915229597,0.523440476037951,0.00554450914859006,0.000804739661238285,0.000109246497208892
"1.19",1,1,1,0.945724842982073,0.790531569012808,0.547721162930083,0.0058848083072679,0.00086111667502875,0.000117688143272177
"1.2",1,1,1,0.952602722280057,0.808286690311343,0.571886802699182,0.00624438850674514,0.00092126352292965,0.000126764082916786
"1.21",1,1,1,0.95877768327886,0.825128929863556,0.595846639826772,0.00662421834495297,0.000985416176748743,0.000136520114689564
"1.22",1,1,1,0.964295860574743,0.841038342518253,0.619511579003101,0.00702530595079964,0.00105382400285881,0.000147005162955516
"1.23",1,1,1,0.969204110041499,0.856003261434539,0.642795210158749,0.00744869995248176,0.0011267504107797,0.000158271474590688
"1.24",1,1,1,0.973549362627797,0.87002004598257,0.665614794244767,0.00789549042294613,0.00120447352442976,0.000170374826590547
"1.25",1,1,1,0.977378040313436,0.883092713521257,0.687892190454704,0.00836680979822224,0.00128728687615287,0.000183374745075349
"1.26",1,1,1,0.980735540278561,0.895232467632271,0.709554706861713,0.00886383376411382,0.00137550012356291,0.00019733473618555
"1.27",1,1,1,0.983665791048161,0.906457137343307,0.730535858228996,0.0093877821065228,0.00146943978918068,0.000212322529369535
"1.28",1,1,1,0.986210882191811,0.916790543330786,0.75077601698933,0.00993991952045314,0.00156945002275877,0.000228410333575457
"1.29",1,1,1,0.988410767149076,0.926261808026211,0.770222946009688,0.0105215563725291,0.00167589338611163,0.000245675106869236
"1.3",1,1,1,0.990303036964622,0.934904626954944,0.788832204676337,0.0111340494116473,0.00178915166017779,0.000264198840004171
"1.31",1,1,1,0.991922761191245,0.94275651852488,0.80656742295988,0.0117788024221811,0.00190962667394723,0.000284068854476849
"1.32",1,1,1,0.993302390976626,0.949858068887247,0.823400441347163,0.0124572668139513,0.00203774115478661,0.000305378115608268
"1.33",1,1,1,0.994471718400921,0.956252187460716,0.839311317753233,0.0131709421429957,0.00217393959958345,0.00032822556118961
"1.34",1,1,1,0.995457885474467,0.961983387304694,0.854288205649004,0.0139213765569858,0.00231868916602029,0.000352716446238688
"1.35",1,1,1,0.996285435825018,0.967097102819545,0.868327110561141,0.0147101671589772,0.00247248058316307,0.000378962704405517
"1.36",1,1,1,0.996976401979327,0.971639055318395,0.88143153473198,0.0155389602830279,0.00263582908042048,0.000407083326570912
"1.37",1,1,1,0.997550421245653,0.975654674937902,0.893612021993327,0.0164094516750819,0.0028092753337956,0.000437204757171128
"1.38",1,1,1,0.998024873497504,0.979188585213729,0.904885616748957,0.0173233865724005,0.00299338642820568,0.000469461308777341
"1.39",1,1,1,0.998415034607996,0.982284154516356,0.915275252333611,0.0182825596747229,0.0031887568344956,0.000503995595449114
"1.4",1,1,1,0.998734239850843,0.984983116493341,0.924809084897478,0.0192888150002619,0.00339600939961349,0.000540958985368434
"1.41",1,1,1,0.998994052231542,0.987325259755057,0.933519789349076,0.0203440456195896,0.00361579634825282,0.000580512073243944
"1.42",1,1,1,0.99920443140641,0.98934818532136,0.941443833789399,0.0214501932604362,0.00384880029408974,0.000622825172958086
"1.43",1,1,1,0.999373899556835,0.991087128853833,0.948620748316008,0.0226092477764277,0.00409573525857398,0.000668078830907137
"1.44",1,1,1,0.999509701284938,0.99257484345717,0.955092403112347,0.023823246472816,0.00435734769503815,0.000716464360458358
"1.45",1,1,1,0.999617955262737,0.993841537856857,0.960902309422009,0.0250942732823147,0.00463441751570848,0.000768184397917704
"1.46",1,1,1,0.999703795983062,0.994914864050229,0.966094955406266,0.0264244577842471,0.0049277591189979,0.000823453480368608
"1.47",1,1,1,0.999771504514592,0.995819948075822,0.970715187068159,0.027815974060339,0.00523822241426519,0.000882498645704
"1.48",1,1,1,0.999824627647896,0.996579457334572,0.974807642472568,0.0292710393806584,0.00556669384101594,0.000945560055130468
"1.49",1,1,1,0.999866085230609,0.997213697901926,0.978416245473255,0.0307919127133988,0.00591409737931325,0.00101289163837504
"1.5",1,1,1,0.999898265827697,0.99774073546345,0.981583763145417,0.0323808930524525,0.00628139554795104,0.0010847617617733
"1.51",1,1,1,0.999923111109961,0.998176533855773,0.984351429180264,0.0340403175570012,0.00666959038672865,0.00116145391935762
"1.52",1,1,1,0.999942189575263,0.998535105666325,0.98675863368271,0.0357725594976764,0.00707972441894578,0.00124326744700298
"1.53",1,1,1,0.999956760348958,0.998828669905763,0.98884267817067,0.0375800260042156,0.00751288159001973,0.00133051825961494
"1.54",1,1,1,0.999967827900073,0.999067812384551,0.990638593140319,0.0394651556099538,0.00797018817790685,0.00142353961127151
"1.55",1,1,1,0.999976188555769,0.999261645070557,0.992179014360118,0.0414304155889493,0.00845281367079076,0.0015226828781465
"1.56",1,1,1,0.999982469706457,0.999417961352059,0.993494113100827,0.0434782990820564,0.00896197160728562,0.00162831836395749
"1.57",1,1,1,0.999987162575204,0.999543384758482,0.994611574801766,0.0456113220088018,0.00949892037418798,0.00174083612758025
"1.58",1,1,1,0.999990649384814,0.999643509281999,0.995556620208749,0.047832019762535,0.0100649639566019,0.00186064683237763
"1.59",1,1,1,0.999993225700386,0.9997230299837,0.99635206278161,0.0501429436869595,0.01066145263506,0.00198818261667755
"1.6",1,1,1,0.999995118659808,0.999785863049299,0.997018396137968,0.0525466573328564,0.0112897836240627,0.00212389798472012
"1.61",1,1,1,0.99999650173392,0.999835254876048,0.997573905448724,0.0550457324945458,0.0119514016462769,0.0022682707172742
"1.62",1,1,1,0.999997506585773,0.999873880122848,0.998034797000591,0.0576427450264226,0.0126477994364488,0.00242180280099125
"1.63",1,1,1,0.999998232527319,0.999903928940298,0.998415340560862,0.0603402704407295,0.0133805181689273,0.0025850213754296
"1.64",1,1,1,0.999998754004058,0.99992718381999,0.998728019688849,0.063140879288603,0.0141511478025337,0.00275847969653886
"1.65",1,1,1,0.999999126475177,0.99994508666743,0.998983685707171,0.0660471323273444,0.0149613273363816,0.00294275811524169
"1.66",1,1,1,0.999999390999367,0.999958796816853,0.999191711646854,0.069061575477813,0.0158127449701232,0.00313846506959525
"1.67",1,1,1,0.999999577785277,0.999969240775482,0.999360143088661,0.0721867345768288,0.0167071381619988,0.00334623808884771
"1.68",1,1,1,0.99999970892058,0.999977154516633,0.999495843418071,0.0754251099304901,0.0176462935779805,0.00356674480753472
"1.69",1,1,1,0.999999800454663,0.999983119142397,0.999604631575985,0.0787791706753588,0.0186320469252415,0.00380068398758482
"1.7",1,1,1,0.999999863976741,0.999987590713988,0.999691410908272,0.0822513489555406,0.0196662826631412,0.00404878654621588
"1.71",1,1,1,0.999999907803186,0.999990925007479,0.999760288185416,0.0858440339247856,0.0207509335849126,0.00431181658721702
"1.72",1,1,1,0.999999937864538,0.999993397899637,0.999814682272942,0.089559565583839,0.0218879802632412,0.00459057243301619
"1.73",1,1,1,0.999999958363535,0.999995222027867,0.999857422281463,0.0934002284644083,0.0230794503529833,0.00488588765472964
"1.74",1,1,1,0.999999972259852,0.999996560303442,0.999890835312074,0.0973682451722354,0.0243274177443378,0.00519863209718974
"1.75",1,1,1,0.999999981624707,0.999997536791543,0.99991682414091,0.101465769802903,0.0256340015599003,0.0055297128957349
"1.76",1,1,1,0.999999987898466,0.999998245407351,0.999936935359823,0.10569488124513,0.0270013649891682,0.00588007548133562
