"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","POU4F1+ Hb Nuclei","Non-Fluoro Nuclei","CRH+ Nuclei","CRH+ POU4F1-","MCOLN+POU4F1-","MCOLN3+ Nuclei","ESRP1+ Nuclei","ESRP1+POUF41-","CRH+MCOLN3+","CRH+MOCLN3+POU4F1-","CRH+ESRP1+","CRH+ESRP1+POU4F1-","MCOLN3+ESRP1+","MCOLN3+ESRP1+POU4F1-","CRH+MCOLN3+ESRP1+","CRH+MCOLN3+ESRP1+POU4F1-","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","CRH - 570 Copies","CRH - 570 Area (µm²)","CRH - 570 Classification","CRH - 570 Cell Intensity","CRH - 570 Avg Intensity","MCOLN3 - 620 Copies","MCOLN3 - 620 Area (µm²)","MCOLN3 - 620 Classification","MCOLN3 - 620 Cell Intensity","MCOLN3 - 620 Avg Intensity","ESRP1 - 690 Copies","ESRP1 - 690 Area (µm²)","ESRP1 - 690 Classification","ESRP1 - 690 Cell Intensity","ESRP1 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","10","3082","3106","4044","4070","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1106.2589","0","167.36182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.87497","69.75606","22.118912","20.716019","0.870264"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","11","3106","3130","4052","4073","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1188.2028","0","137.16512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.108826","59.79091","13.317913","15.968598","0.784151"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","12","3317","3346","4110","4143","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3381.4587","0","413.50912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.86488","89.267265","53.597614","31.074028","0.870826"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","13","3329","3355","4135","4163","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3599.6812","0","326.53885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.536682","1","1229.1129","799.8485","101.840126","71.8981","29.94202","24.600273","0.803357"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","14","3355","3387","4142","4173","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2563.7095","0","347.70126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.84848","85.26258","43.585896","34.958282","0.624378"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","15","8206","8232","4425","4457","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2185.531","0","420.51978","0","0","0","0","0","4","2.374872","2","2267.072","954.60785","0","0","0","0","0","44","26.58926","4","26651.426","1002.338","122.46892","76.50815","45.96077","32.15299","0.656962"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","16","8248","8280","4498","4528","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1784.2654","0","255.038","0","0","0","0","0","1","0.512227","1","355.71866","694.4545","0","0","0","0","0","1","0.791624","1","532.344","672.4706","137.04411","90.710815","46.333298","30.642445","0.879752"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","17","8200","8225","4558","4587","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3138.7441","0","501.04678","0","0","0","0","0","2","1.071021","1","934.53564","872.56525","0","0","0","0","0","0","0","0","0","0","108.31281","78.65019","29.662624","24.600273","0.749633"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","18","8243","8269","4586","4607","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1628.2177","0","186.88596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5.401671","2","3693.6252","683.7931","82.23579","65.332275","16.903505","18.126516","0.75536"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","19","8224","8251","4618","4642","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","517.276","0","118.631165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.75973","70.82708","21.932646","21.579185","0.772708"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","20","5052","5100","4625","4654","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1949.9656","0","292.58923","0","0","0","0","0","2","1.490116","1","1442.8049","968.25","0","0","0","0","0","0","0","0","0","0","205.31006","125.49572","79.81435","44.02154","0.593454"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","21","5308","5333","4638","4668","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1825.5176","0","304.0173","0","0","0","0","0","1","0.419095","1","290.06042","692.1111","0","0","0","0","0","0","0","0","0","0","91.08335","64.63379","26.44956","25.679232","0.695999"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","22","5056","5083","4668","4690","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1929.5566","0","213.3718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.17413","69.011","20.163134","20.284435","0.754452"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","23","5186","5215","4700","4729","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3416.1204","0","421.69434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.191864","84.70379","39.488075","27.621359","0.940406"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","24","5001","5039","4703","4739","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2589.8245","0","397.71637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","192.1784","115.25117","76.927246","41.432037","0.795749"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","25","5253","5275","4722","4743","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1071.9574","0","140.58427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.03545","58.021397","12.014061","15.105431","0.79409"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","26","5347","5370","4733","4761","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3290.947","0","315.3411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.76207","71.94467","22.817404","21.579185","0.768849"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","27","5227","5260","4761","4790","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3017.0256","0","454.64224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.63205","93.45822","49.173832","31.505611","0.838495"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","28","5317","5347","4781","4807","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1926.1577","0","304.2832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116.55502","81.72356","34.831463","26.326607","0.851037"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","29","5275","5313","4785","4821","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2122.75","0","282.6304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","188.03403","114.27328","73.76075","41.86362","0.699326"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","30","5165","5200","4815","4844","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2790.4712","0","410.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.53658","94.29641","46.240166","32.80036","0.698338"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","31","5248","5274","4852","4876","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3134.6184","0","379.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.12757","67.288055","21.839514","21.147602","0.813686"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","32","5217","5253","4868","4898","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3233.776","0","398.19214","0","0","0","0","0","1","0.558794","1","386.35916","691.4167","0","0","0","0","0","0","0","0","0","0","149.10475","98.39423","50.710514","34.095116","0.693491"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","33","5258","5287","4869","4890","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","623.95746","0","255.07095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.04952","68.91787","13.131648","21.363394","0.510672"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","34","5123","5152","4880","4912","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3374.3267","0","464.03516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.48064","88.70847","43.77216","29.779278","0.852743"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","35","5037","5059","4891","4914","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2564.0789","0","301.60986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.552376","60.39627","14.156103","16.18439","0.855136"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","36","5002","5030","4892","4920","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2438.8528","0","353.6446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118.6505","82.28235","36.368145","26.326607","0.914181"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","37","4975","4999","4907","4928","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","959.7372","0","137.86441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.08671","60.442837","13.643876","15.968598","0.795915"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","38","5273","5304","4917","4951","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1303.5497","0","172.94211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.20123","93.31852","38.882717","32.58457","0.620592"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","39","5010","5035","4920","4947","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","724.6949","0","126.25503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.85989","74.13328","24.726614","22.442354","0.754919"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","40","5051","5076","4922","4944","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1095.6049","0","147.89755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.86325","64.54066","17.3226","18.126516","0.836288"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","41","5357","5382","4946","4972","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1327.4623","0","227.20535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.26024","59.18555","24.074688","23.305521","0.778605"
"\\10.17.9.46\Neural_Plasticity\Molecular_Profiling\Habenula\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel2_Images\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","42","5325","5351","4947","4978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1733.7749","0","289.0861","1","0.558794","1","402.19165","719.75","0","0","0","0","0","0","0","0","0","0","1","0.372529","1","247.45241","664.25","117.43977","83.3068","34.132973","26.326607","0.768305"
